tipo,ubicacion,timestamp,comuna
Corte,Calle falsa #128,2025-05-30T18:21:26.189421,Maipú
Corte,Calle falsa #2882,2025-05-30T05:40:57.189421,La Florida
Policía,Calle falsa #2530,2025-06-03T06:00:24.189421,Maipú
Policía,Calle falsa #857,2025-05-31T19:53:54.189421,Maipú
Atasco,Calle falsa #1917,2025-06-01T01:34:37.189421,Ñuñoa
Policía,Calle falsa #1750,2025-05-31T12:52:23.189421,Maipú
Policía,Calle falsa #2650,2025-05-31T14:07:21.189421,Providencia
Accidente,Calle falsa #719,2025-05-30T02:44:05.189421,Macul
Atasco,Calle falsa #745,2025-05-29T21:07:09.189421,Puente Alto
Accidente,Calle falsa #1752,2025-05-31T03:15:55.189421,Puente Alto
Accidente,Calle falsa #495,2025-06-03T01:55:09.189421,Maipú
Corte,Calle falsa #107,2025-06-03T05:33:41.189421,Macul
Corte,Calle falsa #1431,2025-05-31T14:20:24.189421,Providencia
Atasco,Calle falsa #2330,2025-06-01T10:16:54.189421,Macul
Corte,Calle falsa #2465,2025-05-30T08:03:31.189421,Santiago
Policía,Calle falsa #2265,2025-06-02T03:48:51.189421,Santiago
Atasco,Calle falsa #912,2025-06-03T14:44:12.189421,Ñuñoa
Atasco,Calle falsa #2889,2025-05-29T23:34:35.189421,Maipú
Atasco,Calle falsa #2741,2025-05-31T02:51:43.189421,Las Condes
Atasco,Calle falsa #754,2025-06-03T07:29:18.189421,Macul
Corte,Calle falsa #2981,2025-06-02T17:14:21.189421,Maipú
Bache,Calle falsa #2933,2025-06-01T00:06:21.189421,Ñuñoa
Accidente,Calle falsa #894,2025-06-02T21:04:38.189421,Puente Alto
Policía,Calle falsa #1348,2025-06-03T15:24:26.189421,Ñuñoa
Policía,Calle falsa #1405,2025-06-01T20:58:33.189421,Santiago
Policía,Calle falsa #2152,2025-06-01T08:13:59.189421,La Florida
Accidente,Calle falsa #272,2025-05-30T14:30:27.189421,Santiago
Atasco,Calle falsa #1946,2025-06-01T10:46:40.189421,La Florida
Accidente,Calle falsa #1489,2025-05-30T15:00:09.189421,Ñuñoa
Atasco,Calle falsa #1943,2025-06-01T13:37:24.189421,Providencia
Policía,Calle falsa #597,2025-06-02T10:00:00.189421,Ñuñoa
Accidente,Calle falsa #19,2025-05-30T10:41:07.189421,Providencia
Policía,Calle falsa #674,2025-06-01T10:06:01.189421,Ñuñoa
Accidente,Calle falsa #2372,2025-05-31T22:36:05.189421,Ñuñoa
Accidente,Calle falsa #2481,2025-06-03T11:29:23.189421,Providencia
Bache,Calle falsa #2024,2025-06-02T00:44:44.189421,Las Condes
Corte,Calle falsa #2037,2025-06-03T04:23:43.189421,Ñuñoa
Atasco,Calle falsa #937,2025-05-31T01:59:16.189421,Las Condes
Accidente,Calle falsa #954,2025-06-01T00:51:24.189421,Maipú
Accidente,Calle falsa #1405,2025-06-02T16:15:20.189421,Santiago
Policía,Calle falsa #2375,2025-06-02T19:04:58.189421,Santiago
Accidente,Calle falsa #591,2025-06-02T17:43:23.189421,Ñuñoa
Corte,Calle falsa #774,2025-06-01T13:02:45.189421,Macul
Bache,Calle falsa #2465,2025-05-31T11:05:34.189421,Maipú
Accidente,Calle falsa #2643,2025-06-02T04:46:14.189421,Ñuñoa
Accidente,Calle falsa #1596,2025-06-03T12:32:21.189421,Providencia
Detención,Calle falsa #2512,2025-06-01T06:17:50.189421,Providencia
Atasco,Calle falsa #1824,2025-05-31T23:53:57.189421,La Florida
Accidente,Calle falsa #731,2025-05-31T17:41:57.189421,Puente Alto
Corte,Calle falsa #1094,2025-05-29T17:36:42.189421,Puente Alto
Policía,Calle falsa #1046,2025-06-02T01:23:12.189421,Santiago
Policía,Calle falsa #2985,2025-06-02T13:52:25.189421,Santiago
Policía,Calle falsa #657,2025-06-03T01:28:48.189421,Providencia
Accidente,Calle falsa #749,2025-06-01T01:04:53.189421,Macul
Detención,Calle falsa #2546,2025-05-31T20:45:20.189421,Puente Alto
Corte,Calle falsa #2278,2025-05-31T19:25:20.189421,Las Condes
Accidente,Calle falsa #1253,2025-05-30T17:30:51.189421,Providencia
Corte,Calle falsa #1018,2025-06-02T06:48:36.189421,Ñuñoa
Accidente,Calle falsa #2041,2025-06-03T04:33:54.189421,Santiago
Atasco,Calle falsa #207,2025-06-01T21:56:16.189421,Las Condes
Policía,Calle falsa #1891,2025-06-02T06:05:51.189421,Providencia
Accidente,Calle falsa #1015,2025-06-01T14:06:15.189421,Providencia
Accidente,Calle falsa #418,2025-05-31T07:25:43.189421,Macul
Corte,Calle falsa #555,2025-05-31T10:42:44.189421,Maipú
Detención,Calle falsa #344,2025-05-30T11:44:34.189421,Santiago
Atasco,Calle falsa #1894,2025-06-01T08:09:31.189421,Las Condes
Corte,Calle falsa #1326,2025-05-30T16:26:50.189421,Ñuñoa
Corte,Calle falsa #2358,2025-06-02T03:24:48.189421,La Florida
Accidente,Calle falsa #1969,2025-05-31T19:57:02.189421,Ñuñoa
Accidente,Calle falsa #2819,2025-05-31T15:29:18.189421,Santiago
Accidente,Calle falsa #2324,2025-06-01T20:55:16.189421,Ñuñoa
Detención,Calle falsa #2162,2025-05-31T10:58:11.189421,Providencia
Accidente,Calle falsa #1235,2025-06-01T13:52:56.189421,Providencia
Atasco,Calle falsa #1640,2025-05-30T11:01:51.189421,Providencia
Accidente,Calle falsa #599,2025-06-03T06:31:09.189421,Providencia
Accidente,Calle falsa #2507,2025-06-02T01:21:40.189421,Puente Alto
Corte,Calle falsa #243,2025-06-01T12:31:05.189421,Santiago
Policía,Calle falsa #2197,2025-05-31T20:31:30.189421,Santiago
Corte,Calle falsa #677,2025-05-31T11:00:44.189421,Santiago
Accidente,Calle falsa #950,2025-06-02T02:34:40.189421,Ñuñoa
Atasco,Calle falsa #1670,2025-06-03T00:46:56.189421,Maipú
Policía,Calle falsa #289,2025-05-31T12:38:53.189421,Ñuñoa
Atasco,Calle falsa #2420,2025-06-02T03:15:13.189421,Maipú
Policía,Calle falsa #288,2025-06-02T08:40:53.189421,La Florida
Policía,Calle falsa #1962,2025-06-01T09:10:48.189421,Providencia
Atasco,Calle falsa #1693,2025-05-30T09:05:08.189421,Santiago
Accidente,Calle falsa #1419,2025-06-03T10:40:02.189421,Ñuñoa
Bache,Calle falsa #2342,2025-06-01T08:58:01.189421,Puente Alto
Accidente,Calle falsa #1305,2025-06-03T11:51:07.189421,Ñuñoa
Atasco,Calle falsa #659,2025-06-01T12:42:56.189421,Las Condes
Accidente,Calle falsa #1894,2025-06-01T02:12:21.189421,Macul
Corte,Calle falsa #1704,2025-06-03T14:09:46.189421,Macul
Policía,Calle falsa #214,2025-05-30T19:30:59.189421,Maipú
Accidente,Calle falsa #2150,2025-05-30T14:25:40.189421,Las Condes
Policía,Calle falsa #2387,2025-05-31T21:14:12.189421,Puente Alto
Atasco,Calle falsa #475,2025-06-01T19:59:11.189421,Santiago
Policía,Calle falsa #2356,2025-05-31T10:12:36.189421,La Florida
Corte,Calle falsa #1139,2025-05-31T18:43:12.189421,La Florida
Corte,Calle falsa #2124,2025-06-02T20:27:54.189421,Maipú
Accidente,Calle falsa #1695,2025-05-30T20:04:57.189421,Ñuñoa
Policía,Calle falsa #2274,2025-05-31T13:00:56.189421,Maipú
Atasco,Calle falsa #933,2025-06-03T16:17:08.189421,Las Condes
Corte,Calle falsa #1037,2025-06-01T21:27:06.189421,Santiago
Bache,Calle falsa #2889,2025-05-30T09:51:38.189421,La Florida
Bache,Calle falsa #1132,2025-05-30T21:00:30.189421,La Florida
Policía,Calle falsa #1774,2025-06-01T13:41:41.189421,Santiago
Accidente,Calle falsa #1880,2025-05-30T21:00:15.189421,La Florida
Corte,Calle falsa #1916,2025-05-30T07:46:50.189421,Ñuñoa
Accidente,Calle falsa #1792,2025-06-02T06:45:13.189421,Puente Alto
Policía,Calle falsa #958,2025-05-30T18:59:09.189421,Puente Alto
Bache,Calle falsa #246,2025-06-02T10:59:28.189421,La Florida
Policía,Calle falsa #21,2025-05-30T05:25:35.189421,Providencia
Atasco,Calle falsa #1375,2025-05-30T04:22:07.189421,Las Condes
Atasco,Calle falsa #2762,2025-06-01T03:06:34.189421,Maipú
Accidente,Calle falsa #973,2025-06-01T21:29:11.189421,La Florida
Policía,Calle falsa #27,2025-05-31T12:12:55.189421,Santiago
Accidente,Calle falsa #2308,2025-06-01T03:37:22.189421,Ñuñoa
Corte,Calle falsa #2960,2025-05-30T23:38:29.189421,Santiago
Policía,Calle falsa #1524,2025-06-02T22:21:18.189421,Las Condes
Bache,Calle falsa #305,2025-06-03T03:21:09.189421,Providencia
Atasco,Calle falsa #412,2025-05-31T10:15:10.189421,Ñuñoa
Accidente,Calle falsa #1131,2025-05-30T16:18:24.189421,Santiago
Policía,Calle falsa #302,2025-06-01T09:03:23.189421,Maipú
Accidente,Calle falsa #1191,2025-05-30T23:12:20.189421,Macul
Corte,Calle falsa #733,2025-06-01T02:23:12.189421,Las Condes
Policía,Calle falsa #2698,2025-05-30T11:11:26.189421,Las Condes
Policía,Calle falsa #1775,2025-05-31T14:18:18.189421,Maipú
Accidente,Calle falsa #2992,2025-05-30T01:15:16.189421,Maipú
Atasco,Calle falsa #2531,2025-05-30T03:14:34.189421,La Florida
Corte,Calle falsa #539,2025-05-30T05:21:28.189421,Ñuñoa
Corte,Calle falsa #1457,2025-05-29T18:37:33.189421,Las Condes
Policía,Calle falsa #491,2025-05-31T14:40:51.189421,Providencia
Policía,Calle falsa #2232,2025-06-03T12:51:35.189421,Maipú
Detención,Calle falsa #2945,2025-06-02T12:45:02.189421,Santiago
Corte,Calle falsa #642,2025-06-02T17:59:25.189421,La Florida
Bache,Calle falsa #1857,2025-05-30T07:37:58.189421,Ñuñoa
Bache,Calle falsa #400,2025-05-31T16:43:39.189421,Puente Alto
Policía,Calle falsa #1157,2025-06-03T03:30:48.189421,Santiago
Policía,Calle falsa #135,2025-06-01T07:58:21.189421,Las Condes
Accidente,Calle falsa #141,2025-06-01T06:47:21.189421,Ñuñoa
Atasco,Calle falsa #2249,2025-06-01T01:56:23.189421,Las Condes
Accidente,Calle falsa #1279,2025-06-02T14:30:58.189421,Maipú
Accidente,Calle falsa #1779,2025-05-31T04:04:51.189421,Las Condes
Accidente,Calle falsa #1749,2025-05-31T21:45:05.189421,Providencia
Policía,Calle falsa #350,2025-05-31T17:58:52.189421,Santiago
Accidente,Calle falsa #1855,2025-05-30T07:27:23.189421,Puente Alto
Corte,Calle falsa #2828,2025-06-03T07:46:36.189421,Santiago
Accidente,Calle falsa #1664,2025-05-31T19:15:59.189421,Ñuñoa
Corte,Calle falsa #1233,2025-06-01T14:56:20.189421,Santiago
Accidente,Calle falsa #1365,2025-06-03T16:02:54.189421,Las Condes
Corte,Calle falsa #1820,2025-05-31T02:22:23.189421,Macul
Bache,Calle falsa #2410,2025-05-29T17:36:31.189421,Las Condes
Accidente,Calle falsa #8,2025-05-31T01:29:05.189421,Santiago
Policía,Calle falsa #224,2025-05-31T20:59:29.189421,La Florida
Policía,Calle falsa #2352,2025-05-31T05:51:05.189421,La Florida
Policía,Calle falsa #2565,2025-05-31T19:57:21.189421,Macul
Detención,Calle falsa #481,2025-05-31T21:43:27.189421,Providencia
Accidente,Calle falsa #2525,2025-06-01T11:12:02.189421,Puente Alto
Policía,Calle falsa #1321,2025-06-01T14:07:20.189421,Santiago
Atasco,Calle falsa #2390,2025-06-01T05:33:42.189421,Providencia
Bache,Calle falsa #1729,2025-06-01T22:18:15.189421,La Florida
Atasco,Calle falsa #1074,2025-06-02T16:49:23.189421,Las Condes
Policía,Calle falsa #683,2025-06-02T11:40:43.189421,Puente Alto
Corte,Calle falsa #556,2025-05-29T20:09:26.189421,Puente Alto
Atasco,Calle falsa #880,2025-05-31T09:15:53.189421,Ñuñoa
Atasco,Calle falsa #11,2025-05-31T01:58:38.189421,La Florida
Accidente,Calle falsa #523,2025-06-02T06:59:55.189421,Macul
Policía,Calle falsa #1606,2025-06-01T21:45:34.189421,Las Condes
Policía,Calle falsa #1590,2025-05-31T20:02:24.189421,Maipú
Detención,Calle falsa #1906,2025-06-02T20:46:50.189421,Santiago
Atasco,Calle falsa #2954,2025-05-30T00:25:33.189421,Ñuñoa
Corte,Calle falsa #2223,2025-06-02T14:46:33.189421,La Florida
Corte,Calle falsa #564,2025-06-02T13:48:25.189421,Macul
Atasco,Calle falsa #2969,2025-05-31T20:53:37.189421,Providencia
Accidente,Calle falsa #1352,2025-06-01T09:29:26.189421,La Florida
Policía,Calle falsa #1821,2025-06-02T07:23:37.189421,Maipú
Corte,Calle falsa #2730,2025-06-01T13:34:02.189421,Las Condes
Accidente,Calle falsa #1713,2025-06-02T10:22:06.189421,Puente Alto
Atasco,Calle falsa #1974,2025-05-30T19:19:49.189421,Ñuñoa
Corte,Calle falsa #2192,2025-05-30T10:48:57.189421,Las Condes
Policía,Calle falsa #452,2025-06-01T08:37:20.189421,Las Condes
Atasco,Calle falsa #1020,2025-05-31T07:16:31.189421,Santiago
Corte,Calle falsa #1647,2025-06-02T21:55:25.189421,Providencia
Corte,Calle falsa #544,2025-05-31T22:38:20.189421,Santiago
Atasco,Calle falsa #1756,2025-05-31T06:59:12.189421,Santiago
Policía,Calle falsa #715,2025-06-03T08:13:53.189421,Ñuñoa
Detención,Calle falsa #424,2025-06-01T07:52:59.189421,Maipú
Detención,Calle falsa #170,2025-06-01T23:52:00.189421,Las Condes
Policía,Calle falsa #469,2025-05-31T06:54:52.189421,Maipú
Detención,Calle falsa #754,2025-06-01T14:31:11.189421,Puente Alto
Accidente,Calle falsa #1555,2025-06-02T22:24:27.189421,Macul
Atasco,Calle falsa #2400,2025-05-31T07:13:39.189421,Santiago
Policía,Calle falsa #1193,2025-05-31T08:22:46.189421,Maipú
Atasco,Calle falsa #2940,2025-06-02T00:03:13.189421,La Florida
Accidente,Calle falsa #385,2025-06-03T02:31:11.189421,La Florida
Accidente,Calle falsa #2275,2025-06-02T11:09:27.189421,Ñuñoa
Corte,Calle falsa #341,2025-06-01T22:50:43.189421,Puente Alto
Accidente,Calle falsa #270,2025-06-01T08:55:22.189421,Puente Alto
Atasco,Calle falsa #1442,2025-06-01T18:08:32.189421,Santiago
Atasco,Calle falsa #2215,2025-05-30T17:12:16.189421,Providencia
Policía,Calle falsa #13,2025-05-30T15:16:18.189421,Macul
Policía,Calle falsa #1882,2025-06-01T01:23:17.189421,Maipú
Policía,Calle falsa #513,2025-05-30T12:06:47.189421,Santiago
Corte,Calle falsa #1534,2025-06-01T02:38:02.189421,Las Condes
Policía,Calle falsa #726,2025-05-31T05:38:08.189421,La Florida
Policía,Calle falsa #1841,2025-06-02T21:44:44.189421,Las Condes
Accidente,Calle falsa #2658,2025-06-01T09:38:19.189421,Maipú
Atasco,Calle falsa #1015,2025-06-01T18:22:52.189421,Macul
Accidente,Calle falsa #506,2025-06-02T07:56:07.189421,Ñuñoa
Bache,Calle falsa #298,2025-06-03T14:37:02.189421,Las Condes
Accidente,Calle falsa #67,2025-06-01T11:39:57.189421,Macul
Policía,Calle falsa #2080,2025-06-03T16:19:27.189421,La Florida
Accidente,Calle falsa #656,2025-05-31T07:43:15.189421,Santiago
Corte,Calle falsa #1685,2025-06-02T18:10:14.189421,Maipú
Atasco,Calle falsa #2436,2025-05-30T16:43:45.189421,Santiago
Atasco,Calle falsa #1696,2025-06-01T20:11:00.189421,Las Condes
Atasco,Calle falsa #1883,2025-05-31T11:20:36.189421,La Florida
Policía,Calle falsa #635,2025-05-30T11:23:07.189421,Ñuñoa
Accidente,Calle falsa #1614,2025-06-01T00:08:38.189421,La Florida
Policía,Calle falsa #807,2025-06-01T03:26:34.189421,Ñuñoa
Bache,Calle falsa #2410,2025-05-31T07:21:38.189421,Macul
Detención,Calle falsa #1435,2025-06-03T11:50:16.189421,Las Condes
Accidente,Calle falsa #1862,2025-05-31T15:46:54.189421,Providencia
Policía,Calle falsa #2569,2025-06-01T13:11:32.189421,Puente Alto
Detención,Calle falsa #543,2025-05-30T19:52:23.189421,Macul
Bache,Calle falsa #1616,2025-05-31T02:45:01.189421,La Florida
Corte,Calle falsa #792,2025-06-01T08:56:49.189421,Macul
Accidente,Calle falsa #127,2025-06-02T18:29:49.189421,Las Condes
Atasco,Calle falsa #2761,2025-05-31T23:14:56.189421,Las Condes
Policía,Calle falsa #1563,2025-05-31T12:30:58.189421,Las Condes
Policía,Calle falsa #2493,2025-06-01T21:53:48.189421,La Florida
Accidente,Calle falsa #2795,2025-06-01T18:16:23.189421,Puente Alto
Corte,Calle falsa #2416,2025-05-31T18:17:37.189421,Ñuñoa
Corte,Calle falsa #242,2025-06-01T07:34:21.189421,Ñuñoa
Atasco,Calle falsa #758,2025-06-02T14:27:02.189421,Providencia
Policía,Calle falsa #2828,2025-06-03T15:21:47.189421,Puente Alto
Atasco,Calle falsa #2876,2025-06-03T15:41:24.189421,Las Condes
Policía,Calle falsa #1305,2025-05-31T15:01:45.189421,Ñuñoa
Atasco,Calle falsa #2746,2025-05-31T06:26:47.189421,Macul
Atasco,Calle falsa #1101,2025-06-02T10:43:38.189421,Macul
Policía,Calle falsa #1229,2025-06-01T13:15:38.189421,Maipú
Corte,Calle falsa #1439,2025-06-01T17:58:44.189421,La Florida
Corte,Calle falsa #2983,2025-05-30T21:00:26.189421,Providencia
Policía,Calle falsa #1717,2025-06-03T01:48:25.189421,Las Condes
Corte,Calle falsa #1010,2025-05-30T18:58:03.189421,Las Condes
Atasco,Calle falsa #2212,2025-05-30T09:30:49.189421,Maipú
Policía,Calle falsa #992,2025-05-30T19:37:06.189421,Macul
Corte,Calle falsa #1424,2025-06-02T16:47:24.189421,Puente Alto
Accidente,Calle falsa #1695,2025-06-01T03:46:17.189421,Maipú
Atasco,Calle falsa #2018,2025-06-03T11:32:22.189421,Santiago
Policía,Calle falsa #1807,2025-05-30T05:55:21.189421,Santiago
Policía,Calle falsa #234,2025-05-30T12:47:00.189421,Maipú
Atasco,Calle falsa #2115,2025-06-01T23:12:18.189421,La Florida
Atasco,Calle falsa #1873,2025-05-31T16:16:46.189421,Ñuñoa
Accidente,Calle falsa #946,2025-06-01T21:21:19.189421,Ñuñoa
Bache,Calle falsa #2664,2025-06-02T17:57:41.189421,Puente Alto
Atasco,Calle falsa #2852,2025-06-02T12:02:21.189421,Maipú
Corte,Calle falsa #1821,2025-06-02T22:16:51.189421,Puente Alto
Policía,Calle falsa #380,2025-06-01T06:24:46.189421,Maipú
Policía,Calle falsa #2297,2025-05-29T19:45:46.189421,Providencia
Corte,Calle falsa #1002,2025-05-29T22:24:00.189421,Santiago
Accidente,Calle falsa #952,2025-06-02T22:41:08.189421,Santiago
Bache,Calle falsa #2646,2025-05-31T09:47:13.189421,La Florida
Accidente,Calle falsa #1264,2025-06-01T20:13:55.189421,Macul
Accidente,Calle falsa #1929,2025-05-30T03:28:09.189421,La Florida
Policía,Calle falsa #2723,2025-06-02T08:40:57.189421,Santiago
Policía,Calle falsa #187,2025-05-30T20:30:35.189421,Las Condes
Accidente,Calle falsa #713,2025-06-03T12:34:02.189421,Puente Alto
Bache,Calle falsa #1585,2025-05-30T22:46:26.189421,Macul
Accidente,Calle falsa #796,2025-05-31T16:00:50.189421,Puente Alto
Policía,Calle falsa #2099,2025-05-30T08:09:14.189421,Santiago
Policía,Calle falsa #1217,2025-06-02T14:12:18.189421,La Florida
Policía,Calle falsa #2217,2025-05-31T11:24:49.189421,Puente Alto
Policía,Calle falsa #2855,2025-05-31T21:54:25.189421,Santiago
Accidente,Calle falsa #849,2025-05-31T07:18:07.189421,Ñuñoa
Corte,Calle falsa #2350,2025-05-31T16:39:28.189421,Macul
Accidente,Calle falsa #1850,2025-06-03T13:12:47.189421,Macul
Corte,Calle falsa #1730,2025-06-03T02:46:32.189421,Puente Alto
Accidente,Calle falsa #958,2025-06-03T16:51:09.189421,Ñuñoa
Policía,Calle falsa #502,2025-05-31T14:01:00.189421,Puente Alto
Policía,Calle falsa #1486,2025-06-01T09:57:51.189421,Ñuñoa
Policía,Calle falsa #1538,2025-05-31T22:32:12.189421,Santiago
Policía,Calle falsa #2179,2025-05-30T12:30:42.189421,Puente Alto
Atasco,Calle falsa #2975,2025-05-31T08:46:53.189421,La Florida
Accidente,Calle falsa #2591,2025-05-31T15:33:52.189421,Las Condes
Corte,Calle falsa #2372,2025-06-03T04:08:17.189421,Ñuñoa
Atasco,Calle falsa #1288,2025-05-31T07:03:18.189421,Ñuñoa
Atasco,Calle falsa #336,2025-06-01T20:23:52.189421,Ñuñoa
Atasco,Calle falsa #2796,2025-06-02T19:40:12.189421,Santiago
Atasco,Calle falsa #1743,2025-05-31T21:48:37.189421,Puente Alto
Policía,Calle falsa #1185,2025-06-03T02:53:20.189421,Ñuñoa
Bache,Calle falsa #2485,2025-06-01T07:59:41.189421,Puente Alto
Corte,Calle falsa #1537,2025-06-03T05:00:04.189421,Maipú
Bache,Calle falsa #1357,2025-05-31T07:47:20.189421,Macul
Policía,Calle falsa #713,2025-06-03T10:46:47.189421,Puente Alto
Atasco,Calle falsa #2779,2025-06-01T13:55:26.189421,Santiago
Corte,Calle falsa #432,2025-05-31T17:29:59.189421,Maipú
Atasco,Calle falsa #1640,2025-06-01T03:39:12.189421,Puente Alto
Atasco,Calle falsa #2912,2025-06-02T07:50:13.189421,Las Condes
Policía,Calle falsa #1025,2025-06-01T18:34:52.189421,Las Condes
Policía,Calle falsa #1788,2025-06-03T06:54:05.189421,Ñuñoa
Accidente,Calle falsa #1636,2025-06-03T03:07:29.189421,Las Condes
Corte,Calle falsa #2962,2025-05-31T07:31:12.189421,Providencia
Accidente,Calle falsa #2385,2025-06-01T17:44:12.189421,Santiago
Policía,Calle falsa #663,2025-05-30T00:56:13.189421,Puente Alto
Accidente,Calle falsa #2274,2025-06-03T12:06:11.189421,Santiago
Policía,Calle falsa #2265,2025-06-01T03:55:51.189421,Puente Alto
Policía,Calle falsa #2531,2025-05-31T16:48:06.189421,Puente Alto
Policía,Calle falsa #2165,2025-05-30T23:33:27.189421,Puente Alto
Corte,Calle falsa #2907,2025-05-31T05:29:32.189421,Providencia
Corte,Calle falsa #2699,2025-06-02T06:15:40.189421,Maipú
Atasco,Calle falsa #2829,2025-06-02T16:38:42.189421,Ñuñoa
Accidente,Calle falsa #2729,2025-05-31T07:12:33.189421,La Florida
Policía,Calle falsa #322,2025-06-02T21:29:19.189421,Maipú
Detención,Calle falsa #1812,2025-06-01T06:04:47.189421,Puente Alto
Corte,Calle falsa #868,2025-05-30T19:45:41.189421,La Florida
Accidente,Calle falsa #2704,2025-06-03T06:37:38.189421,Macul
Accidente,Calle falsa #717,2025-06-03T13:27:44.189421,Santiago
Corte,Calle falsa #576,2025-06-01T00:44:03.189421,Ñuñoa
Accidente,Calle falsa #1683,2025-06-02T08:05:03.189421,Santiago
Policía,Calle falsa #2208,2025-06-01T08:02:47.189421,Puente Alto
Atasco,Calle falsa #869,2025-05-31T09:24:55.189421,Santiago
Atasco,Calle falsa #2244,2025-06-01T16:30:56.189421,La Florida
Corte,Calle falsa #1447,2025-06-02T16:40:35.189421,Ñuñoa
Atasco,Calle falsa #972,2025-05-31T06:01:48.189421,Ñuñoa
Policía,Calle falsa #702,2025-06-02T17:56:46.189421,Maipú
Atasco,Calle falsa #1240,2025-05-30T03:41:03.189421,Providencia
Atasco,Calle falsa #1089,2025-06-01T15:06:47.189421,Maipú
Bache,Calle falsa #28,2025-05-31T18:22:28.189421,Providencia
Atasco,Calle falsa #530,2025-06-01T22:09:38.189421,Maipú
